topic_index,topic_id,topic_title,tag_id,tag_name,level,is_new,topic_is_show,question_index,question_id,part,question_is_show,content
84,1672,公共场所接陌生人电话/困难挑战,20,事件,0,0,0,1,5277,4,1,Describe a time when you answered a phone call from someone you didn't know in a public place You should say: Where it happened What he/she said How you corresponded And explain how you felt about the experience； Describe a challenge you faced that you thought was rather difficult You should say: What it was When and where you faced it Why you thought it was a difficult challenge And explain how you felt at the time
85,1671,帮助家人/喜欢做手工的人,18,人物,0,0,0,1,5276,4,1,"Describe a time when you helped a family member You should say: When it happened Who you helped How you helped And explain how you felt about the experience； Describe a person who likes to make things by hand (e.g. toys, furniture) You should say: Who this person is What he/she makes Why he/she likes to make things by hand And explain how you feel about the person"
86,1670,医疗人士/认识的老人/给建议的人/生活有趣的老人,18,人物,0,0,0,1,5275,4,1,"Describe a person who has chosen a career in the medical field (e.g. a doctor, a nurse） You should say: Who he/she is What he/she does Why he/she chose this career And explain how you feel about him/her； Describe an old person you know You should say: Who this person is Where he/she lives in What he/she has done in his/her life And explain how you feel about this person； Describe a person from whom others like to ask for advice You should say: Who this person is Why people like to ask for his/her advice What kind of advice he/she often gives And explain how you felt about the person； Describe an old person you know who has had an interesting life You should say: Who this person is Where he/she lives What he/she has done in his/her life And explain how you feel about him/her"
87,1668,昂贵物品/弄丢贵重物品,19,事物,0,0,0,1,5273,4,1,Describe the most expensive item you have ever bought You should say: When and where you bought it What it was What you used it for And explain how you liked it； Describe a time when you lost a valuable item You should say: When and where it happened What it was How valuable it was How you lost it And explain how you felt about the experience
88,1667,重遇旧友/阅读爱好者,18,人物,0,0,0,1,5272,4,1,Describe an old friend you had lost touch with and got in contact with again You should say : Who he/she is How you knew each other Why you lost contact How you got in contact again And explain how you felt after getting in contact again； Describe a person who likes to read a lot You should say: Who this person is How you knew him/her What he/she likes to read And explain why you think he/she likes to read a lot
89,1666,文化之地/拥挤地方,21,地点,0,0,0,1,5271,4,1,"Describe a cultural place (e.g. library, museum,theatre) You should say: Where it is How you knew this place What it is like And explain how the place is related to culture； Describe a crowded place you went to You should say: When you went there Who you went there with Why you went there And how you felt about it"
90,1665,理想房屋/学到新东西的网络视频,19,事物,0,0,0,1,5270,4,1,"Describe an ideal and perfect place where you would like to stay, e.g. a house or an apartment You should say: Where it would be What it would look like What special features it would have And explain why it would be an ideal place for you； Describe an online video where you learned something new You should say: When and where you watched it What it was Why you watched it And explain what you have learned from it"
91,1664,固执己见的人/节日食物,18,人物,0,0,0,1,5269,4,1,Describe a person who always has strong opinions You should say: Who this person is How you knew him/her Why you think he/she is an opinionated person And explain how you feel about him/her； Describe your favourite food at a traditional festival or a special event in your country You should say: What it is At which festival/event you eat it How it is made And explain why you like it
92,1663,令你自信的事/获奖,20,事件,0,0,0,1,5268,4,1,Describe something that made you feel confident You should say: What it was Why it made you feel confident； Describe a prize you have received (e.g. a medal) You should say: What it was When you received it What you did to receive it And explain how you felt about it
93,1661,聚会\感兴趣的历史时期,19,事物,0,0,0,1,5228,4,1,Describe a party that you enjoyed You should say: When you went to the party Where the party was held What kind of party it was And explain why you enjoyed this party； Describe a historical period you would like to know more You should say: When it happened What you are interested in What you have known And explain why you would like to know more
94,1622,学会的新技能/比赛赢家/居住地体育运动,19,事物,0,0,0,1,4989,4,1,Describe a new skill that you learned You should say: What it was How long you learned it Why you learned it And explain how long you will use the skill； Describe a person who won a competition You should say: Who this person was What the competition was about What he/she did to win the competition And explain how you felt about this； Describe a popular physical exercise where you live You should say: What it is When and where people do it Why it is popular And explain how you feel about it
95,1617,宜居之城\他城的短暂停留\喜欢的气候\描述一种植物,21,地点,0,0,0,1,4971,4,1,Describe a place (city/town) that is good for people to live in You should say: Where it is How you knew this place What it is like And explain why it is better than other places to live in; Describe another city you would like to stay for a short time You should say: Where the city is Why you want to go there Whom you will go there with What you will do there And explain why you will stay there just for a short time; Describe your favourite climate You should say: What kind of climate it is Where the climate occur How hot or cold the climate is And explain why you like this type of climate; Describe an important plant in your country You should say: What it is Where you see it What it looks like Why it is important
96,1616,历史建筑/想要一起学习\工作的人/ 和别人一起做的事/ 让你骄傲的事,19,事物,0,0,0,1,4970,4,1,Describe a historical building you have been to You should say: Where it is What it looks like What it is used for now what you learned there And how you felt about this historical building； Describe a person you have met who you want to work/study with You should say: Who this person is How you met this person How long you have known him/her And explain why you want to work/study with him/her； Describe something that you did with someone/a group of people You should say: What it was Who you did it with How long it took you to do this And explain why you did it together； Describe something you did that made you feel proud You should say: What it was How you did it What difficulty you had How you dealt with the difficulty And explain why you felt proud of it
97,1615,看过但是从未参加过的运动\别人做的好决定\常用网站 \参加过的公众活动看过并想尝试的运动,19,事物,0,0,0,1,4969,4,1,Describe a sport that you only have watched before but had not played by yourself You should say: What it is When you watched it Where you watched it Who you watched it with And explain how you felt about it; Describe someone you know who made a good decision recently You should say: Who he/she is When he/she made the decision What decision he/she made Why it was a good decision And explain how you felt about the decision; Describe a website you often visit You should say: How you found it What it is about How often you visit it And explain why you often visit it; Describe a public event you have attended You should say: What the event was When you went there Whom you went there with And explain why you enjoyed this event； Describe a sport you watched and would like to try You should say: When and where you watched it Why you watched it Who you watched it with Whether you will do it in the future And explain how you felt about it
98,1614,和朋友去的有趣地方\少人去的景点\外国食物\不寻常的一餐\ 别人做的特殊一餐,21,地点,0,0,0,1,4968,4,1,Describe an interesting place you have been to with a friend You should say: What and where the place is Who you went with When you went there What you did there And explain why you think it is interesting; Describe a tourist attraction that very few people visit but you think is interesting You should say: What the place is What people can see there Why only very few people visit there And explain why you think it is interesting; Describe a kind of foreign food you have had You should say: When you had it Where you ate it What it was And explain how you felt about it; Describe an unusual meal you had You should say： When you had it Where you had it Whom you had it with And explain why it was unusual; Describe a special meal that someone made for you You should say: Who did it When and how he/she cooked What and why he/she cooked for you And explain how you felt about the meal
99,1613,【疑似淘汰】最好的衫\昂贵地方\收到想要物品,19,事物,0,0,0,1,4967,4,1,Describe an occasion you wore the best clothes You should say： When it was Where it was What you wore What it looked like And explain why you wore it; Describe a place you have been to where things are expensive You should say: Where the place is What the place is like Why you went there What you bought there And explain why you think things are expensive there; Describe a time when someone gave you something that you really wanted You should say: What it was When you received it Who gave it to you And explain why you wanted it so much
100,1612,认识的小孩\教他人做事\教晚辈\收钱,18,人物,3,0,0,1,4966,4,1,Describe a child that you know You should say: Who this child is How often you see this child What this child is like And explain how you feel about this child; Describe a time when you taught a friend/relative something You should say: Who you taught What you taught What the result was And explain how you felt about the experience; Describe a time you taught something new to a younger person You should say. When it happened What you taught Who you taught Why you taught this person And how you felt about the teaching; Describe a time when you received money as a gift You should say: When it happened Who gave you money Why he/she gave you money And explain how you used the money
101,1611,好消息\ 很开心认识的人 \聚会上遇到的人,20,事件,0,0,0,1,4965,4,1,Describe a piece of good news that you heard about someone you know well You should say: What it was When you heard it How you knew it And explain how you felt about it； Describe a person who you are happy to know You should say： Who the person is How you know this person What he or she is like And explain why it is happy to know this person； Describe a person you met at a party who you enjoyed talking with You should say: What party it was Who the person is What you talked about And explain why you enjoyed talking with him/her
102,1610,空气糟糕之地\ 嘈杂地\投诉并得到满意结果 \新法律,21,地点,0,0,0,1,4964,4,1,Describe a place you visited where the air was polluted You should say: Where the place is When you visited there Why the air was not good And explain how you felt about the place； Describe a noisy place you have been to You should say: What it is When you went there What you did there And explain why you feel it's a noisy place； Describe a complaint that you were satisfied with the result. You should say: Who you complained to What you complained about When it happened And explain why you were satisfied with the result； Describe a new law you would like to introduce You should say What law it is What changes this law has Whether this new law will be popular How you came up with the new law And explain how you feel about this new law
103,1609,喜欢买便宜货的人\ 音乐爱好者 \小店\居住地发展,18,人物,0,0,0,1,4963,4,1,"Describe a person who likes to buy goods with low prices You should say: Who this person is What this person likes to buy Where this person likes to buy things And explain why this person likes cheap goods； Describe a person who thinks music is important and enjoys music You should say: Who this person is How you knew him/her What music he/she likes Why he/she thinks music is important And explain how you feel about him/her； Describe a small store where you often buy things You should say: Where it is When you usually go there to buy things What it is like What you often buy there And explain how you feel about it； Describe a new development in the area where you live (e.g.shopping mall, park...) You should say: What the development is When/where you noticed it How long it took to complete it how you feel about it and explain how it has improved the area you live in"
104,1608,自然之地/愉悦的公共交通之旅/ 儿时的休闲活动/经常拍照的地方/喜欢的照片\画,21,地点,0,0,0,1,4962,4,1,"Describe a natural place (e.g. parks, mountains) You should say: Where this place is How you knew this place What it is like And explain why you like to visit it； Describe an enjoyable journey by public transport You should say: Where you went Who you were with What you did And how you felt about it； Describe an activity you enjoyed in your free time when you were young You should say: What it was Where you did it Who you did it with And explain why you enjoyed it； Describe a place where you have taken photos more than once You should say: Where the place is When you took the photos What special features the photos taken there have And explain why you have been there more than once to take photos； Describe a picture/photograph of you that you like You should say: Where it was taken/drawn When it was taken/drawn Who took/drew it And explain how you felt about it"
105,1607,助你实现目标的人\有趣的老人\重要成就\克服困难终成功,18,人物,0,0,0,1,4961,4,1,Describe a person who encouraged and helped you to achieve a goal You should say: who this person is what this person encouraged you to do how this person helped you And explain why this encouragement helped you to achieve your goal; Describe an interesting old person you met You should say: Who this person is When/where you met this person What you did with this person And explain why you think this person is interesting; Describe an important achievement you have made You should say: What you achieve When and where you did it Why it was an important achievement And explain how you earned it; Describe a difficult thing you did and succeeded You should say: What it was How you overcame the difficulties Whether you got help And explain how you felt after you succeeded
106,1606,有天赋的人\少年的榜样\爱豆的电影角色 \未来想学的学科\想学的技能,18,人物,0,0,0,1,4960,4,1,Describe a person you know who is talented You should say: Who this person is How and where you knew this person Why you think he/she is talented And explain how you found out that he/she is talented； Describe someone (a famous person) that is a role model for young people You should say: Who he/she is How you knew him/her What he/she has done And explain why he/she can be a role model for young people; Describe a film character played by an actor or actress whom you admire You should say: Who this actor/actress is When you saw the film What the character was like in this film And explain why you admire this actor/actress; Describe a subject that you would like to learn in the future You should say: What it is Where and how you want to learn it Why you want to learn it And explain if it will be difficult to learn it; Describe something you would like to learn in the future You should say: What it is How you would like to learn it Where you would like to learn it Why you would like to learn it And explain whether it's difficult to learn it
107,1605,家里让你放松的地方\ 容易学习的地方\ 喜欢做的日常事务,21,地点,0,0,0,1,4959,4,1,Describe your favorite place in your house where you can relax You should say: Where it is What it is like What you enjoy doing there And explain why you feel relaxed at this place Describe an indoor or outdoor place where it is easy for you to study You should say: Where it is What it is like When you go there What you study there And explain why you would like to study in this Place Describe your daily routine that you enjoy You should say: What it is Where and when you do it Who you do it with Whether it is easy to follow this routine And explain why you enjoy it
108,1604,开学第一天\迟到\ 冒风险,20,事件,0,0,0,1,4958,4,1,Describe the first day you went to school that you remember You should say: When it happened How you felt about the experience Where the school is And explain why you still remember the experience； Describe a time when you missed or were late for a meeting/event You should say: When it happened What happened Why you missed/were late for it And explain how you felt about this experience； Describe a risk you took that you thought would lead to a terrible result but ended up with a positive result You should say: When you took the risk Why you took the risk How it went And explain how you felt about it
109,1602,使用困难的科技产品/不喜欢的广告/想换掉的东西/向他人展示新东西,19,事物,0,0,0,1,4957,4,1,Describe a piece of technology that you feel difficult to use You should say: When you got it What you got it for How often you use it And explain how you feel about it； Describe an advertisement you don't like You should say: Where and when you first saw it What type of advertisement it is What product or service it advertises And explain why you don't like it； Describe something you own that you want to replace You should say: What it is Where it is How you got it And explain why you want to replace it； Describe a time that you showed something new to others You should say: When it was What it was Who you showed it to How you showed it And explain how you felt about it
110,1540,【疑似淘汰】不喜欢的工作/投诉,20,事件,0,0,0,1,4625,4,1,Describe a job you would not like to do. You should say: What the job is? How do you know about it? Whether it is an easy or difficult job? And explain why you would not like to do it? Describe an occasion when you heard someone complaining about something in a restaurant/store or other business places You should say: When and where it happened What he/she complained about What the result was And explain how you felt about the experience
111,1539,【疑似淘汰】帮助学习工作的事情/家中重要物品,19,事物,0,0,0,1,4624,4,1,Describe something you do regularly to help you work or study You should say: What it is When and where you do it How you do it And explain how you feel about it Describe a useful object in your home that you cannot live without You should say: What it is What you can do with it How often you use it And explain why you cannot live without it
112,1538,【疑似淘汰】放松之地/延期旅行/改善的公共设施,20,事件,0,0,0,1,4623,4,1,"Describe a place you would like to go to relax You should say: Where is it When you would like to go there What you would do there And explain why you would like to go to this place to relax Describe a travel you were looking forward to but was delayed You should say: Where you planned to travel to Why you were looking forward to it Why it had to be delayed And explain how you felt about the experience Describe a public facility（e.g. a museum, a library） that has been renovated and improved You should say: What the facility is When it was renovated and improved What has been renovated and improved And explain how you feel about it"
113,1537,【疑似淘汰】制服/户外活动/不寻常的假期,20,事件,0,0,0,1,4622,4,1,"Describe a uniform you wear (e.g. at school, at work) You should say: Where you wear the uniform How long you need to wear it What it looks like Who bought it for you And explain how you feel about it Describe an outdoor activity you did You should say: What the activity was When and where you did it Who you did it with And explain why you enjoyed it Describe an unusual holiday/vacation you had You should say: what holiday it was When and where you went Who you went with What you did there And explain why it was unusual"
114,1536,【疑似淘汰】捡到失物/忙碌时期/匆忙做事,20,事件,0,0,0,1,4621,4,1,Please describe a time when you picked up an item that someone else lost You should say: What the item was When and where you found it What you did after finding it How you felt about the experience Describe a period you were busy You should say: When it was What you did during the period What made you busy And explain how you felt about the experience Describe a time you had to finish something quickly You should say: What it was When it happened How you finished it Why you had to finish it quickly And explain how you felt about it
115,1535,【疑似淘汰】超有共鸣的电影/小学活动/长期目标,20,事件,0,0,0,1,4620,4,1,Describe a movie/film that you felt strongly about You should say: What it is about When you watched it Where you watched it And explain why you felt strongly about it Describe an activity you enjoyed most in your primary school You should say: What the activity was How often you did the activity Who you did it with And explain why it was your favourite activity Describe a long-term goal you would like to achieve You should say: How long you have had this goal What the goal is How you will achieve it And explain why you set this goal
116,1534,【疑似淘汰】噪音/街市购物/地图,20,事件,0,0,0,1,4619,4,1,Describe an occasion when there was a lot of noise You should say: Where you heard the noise What kinds of noise it was Who made the noise How you reacted to the noise And explain how you felt about the noise Describe a time you bought something from a street market You should say: When it was Where the market was What you bought And how you felt about the experience Describe a time when you used a （paper）map You should say: When you used the map Where you were Why you used a paper map And explain how you felt about the experience
117,1533,【疑似淘汰】帮助他人/年少学艺/ 给力队友,20,事件,0,0,0,1,4618,4,1,Describe something you do regularly to help you work or study You should say: What it is When and where you do it How you do it And explain how you feel about it Describe a skill that you learned as a teenager You should say: What the skill is When and how you learned it Who you learned it from Why you learned it And explain how you felt about learning it Describe a time when someone who did quite well in a team (e.g. schoolwork or a community) You should say: Who this person is When you worked together What team project you worked on And explain why you think he/she was a great team member
118,1532,【疑似淘汰】和老人的有趣谈话/客至如归/能说会道的人,18,人物,0,0,0,1,4617,4,1,Describe an interesting conversation you had with a very old person You should say: Who this person is Where you had the conversation What you talked about And explain how you felt about the experience Describe a person who is good at making people feel welcome in his/her home You should say: Who this person is How you knew him/her How he/she makes you feel welcome And explain why you think he/she is good at welcoming visitors/guests Describe a person you know who likes to talk a lot You should say: Who this person is How you knew this person What he/she usually talks about And explain how you felt about him/her
119,1490,一同参加的兴奋活动/喜欢烹饪的人,20,事件,0,0,0,1,4367,4,0,Describe an exciting activity that you experienced with someone else You should say: What the activity was Who you were with When and where it happened Why you went for it And explain how you felt about it Describe a person who likes to cook for others You should say: Who this person is What he/she likes to cook Who he/she cooks for And explain why he/she enjoys cooking
120,1487,【疑似淘汰】克服困难而自豪/钦佩的运动员,20,事件,0,0,0,1,4348,4,0,Describe a difficult task that you completed at work/study that you felt proud of You should say: What the task was How you completed it Why the task was difficult Why you were proud of the completion of the task Describe a sportsperson you admire You should say: Who he/she is What you know about him/her What he/she is like in real life What achievement he/she has made And explain why you admire him/her
121,1486,【疑似淘汰】感兴趣的科学领域/想法有趣的人,20,事件,0,0,0,1,4347,4,0,"Describe an area of science (biology, robotics, etc.) that you are interested in and would like to learn more about You should say: Which area it is When and where you came to know this area How you get information about this area And explain why you are interested in this area Describe a person who always has interesting ideas or opinions You should say: Who this person is What this person does How you knew him/her And explain why you think his/her ideas or opinions are interesting"
122,1485,【疑似淘汰】让你开心的照片/成功商人/有用的广告,20,事件,0,0,0,1,4346,4,0,Describe a photo that makes you feel happy You should say: When and where you took the photo What the photo is like How often you watch the photo And explain why it makes you feel happy Describe a successful businessperson you know (e.g. running a family business) You should say: Who this person is How you knew him/her What business he/she does And explain why he/she is successful Describe a good advertisement that you think is useful You should say: Where you can see it What it shows Why you think it is useful And explain how you feel about it
123,1484,【疑似淘汰】一幅画/想见有趣的人,20,事件,0,0,0,1,4345,4,0,Describe a drawing/painting that you like You should say: When you first saw this painting What the painting is about Who drew/painted it And explain why you like this drawing/painting Describe an interesting person that you have not met in person and would like to know more about You should say: Who this person is How you knew him/her What interesting things he/she has done And explain what you would like to know more about him/her
124,1483,【疑似淘汰】城里的公园或花园/有趣的地方/美丽城市,20,事件,0,0,0,1,4344,4,0,Describe a park or a garden in your city You should say: How often you go there Where it is Who you often go there with What it is like And explain why you like to visit it Describe a place in your country that you think is interesting You should say: Where it is How you knew it What special features it has And explain why you think it is interesting Describe a beautiful city You should say: Where the city is How you knew the city What buildings the city has What it is famous for And explain why you think this city is beautiful
125,1482,【疑似淘汰】聚会/擅长说中文的外国人,20,事件,0,0,0,1,4343,4,0,Describe a party that you enjoyed You should say: When you went to the party Where the party was held What kind of party it was And explain why you enjoyed this party Describe a foreigner who speaks Chinese well You should say: Who this person is Where he/she is from How he/she learns Chinese And explain why he can speak Chinese well
126,1481,【疑似淘汰】感觉累的活动/糟糕服务/电脑罢工,20,事件,0,0,0,1,4342,4,0,Describe an activity that made you feel tired You should say: When and where it took place Why you took part in it What the activity was And explain why it made you feel tired Describe a bad service you received in a restaurant/shop You should say: When and where it happened What happened How it was solved And explain how you felt about the experience Describe a time when you had a problem with using the computer You should say: When it happened Where it happened What the problem was And explain how you solved the problem at last
127,1480,【疑似淘汰】好的人生变化/等待美好事情/好建议,20,事件,0,0,0,1,4341,4,0,Describe a time that something changed your life in good ways You should say: When and where it happened What happened How you felt about it And explain how it changed your life in good ways Describe an occasion when you waited a long time for a nice thing You should say: When it happened What the nice thing was Why you waited for a long time And explain how you felt about the experience Describe a piece of good advice that you gave to someone You should say: Who you gave the advice to What the advice was Why you gave the advice And explain how he/she followed your advice
128,1479,【疑似淘汰】学校/工作中的重要规则 / 一起学习/工作的成功人士,20,事件,0,0,0,1,4340,4,0,Describe a rule that is important in your school or at work You should say: What the rule is about What happens when people break the rule Why you think it is an important rule And explain how you feel about the rule Describe a successful person who you once studied or worked with You should say: Who this person is When you studied/worked with this person What you did together What this person did to become successful And explain how you felt about studying or working with this person
129,1430,有趣工作/帮助别人的人【疑似淘汰】,20,事件,0,0,0,1,4145,4,0,Describe a job that you think is interesting You should say: What it is How you knew it What skills it requires And explain why you think it is interesting Describe someone you know who often helps others You should say: What he/she is like How he/she helps others Why his/her help is beneficial And explain why he/she helps others
130,1429,理想房子/存钱买贵重礼物【疑似淘汰】,20,事件,0,0,0,1,4144,4,0,Describe the ideal house you would like to have You should say: Where it would be What it is like What special features it has And explain why it would be your ideal house Describe an expensive gift that you would like to give someone if you’d saved a lot of money You should say: What the gift would be Who you would give the gift to How long it would take to save the money And explain why you would like to give the gift to this person
131,1428,运动节目/水上运动【疑似淘汰】,20,事件,0,0,0,1,4143,4,0,Describe a sport you enjoy watching You should say: What it is Where you watch it Who you watch it with And explain why you enjoyed watching the program Describe a water sport you would like to try in the future You should say: What it is Where you would like to try it Whether it is difficult And explain why you would like to try it
132,1427,喜欢穿的衣服/传统庆典/人多的地方【疑似淘汰】,20,事件,0,0,0,1,4142,4,0,Describe a piece of clothing you enjoy wearing You should say: What it is like When and where you got it How often you wear it And explain why you enjoy wearing it Describe a traditional celebration in your country that you enjoy You should say: What it is What you do to celebrate it Who you celebrate it with And explain why you enjoy it Describe a place you have been to where there were lots of people You should say: Where it was Who you were with What people were doing there And explain why there were lots of people
133,1426,未来想去的遥远地方/冒险/重要决定【疑似淘汰】,20,事件,0,0,0,1,4141,4,0,Describe a place you plan to travel to that is far away from your home in the future You should say: Where it would be When you would like to go How you would like to go there What you would do there Who you would go with And explain why you would like to visit the place Describe an adventure you would like to take in the future You should say: What the adventure is Where you would go Who you would be with And explain why you would like to take the adventure Describe an important decision that you made You should say: What the decision was How you made your decision What the results of the decision were And explain why it was important
134,1425,新开的店/认识的人搬到新家【疑似淘汰】,20,事件,0,0,0,1,4140,4,0,Describe a new shop that recently opened in your city/town You should say: Where the shop is What it sells What kinds of people usually go to this shop And explain how successful you think it will be in the future Describe someone you know who has recently moved to a new place You should say: Who he/she is What the new place is like Why he/she moved there And explain whether his or her move has had a positive impact on you
135,1424,让你失望的电影/和小孩共度时光【疑似淘汰】,20,事件,0,0,0,1,4139,4,0,Describe a movie you watched recently that you felt disappointed with You should say: Why you didn't like it Why you decided to watch it And explain why you felt disappointed about it Describe an occasion when you spent time with a young child You should say: Who this child was When you spent time with this child What you did together And how you felt about it
136,1423,童年游戏/童年趣事【疑似淘汰】,20,事件,0,0,0,1,4138,4,0,Describe a game that you played in your childhood You should say: What the game was When you played it Who you played it with And explain how you felt about the game Describe a happy experience in your childhood You should say: What it is Who you were with What you did And explain why you felt happy
137,1422,演讲经历/有用的发明【疑似淘汰】,20,事件,0,0,0,1,4137,4,0,Describe an experience when you had to give a speech You should say: Who you gave the speech to What the speech was about Why you gave the speech And explain how you felt about the speech Describe an invention that is useful in your daily life You should say: What the invention was What it can do How popular it is And explain whether it is difficult or easy to use
138,1421,多次阅读的书/感兴趣的名人【疑似淘汰】,20,事件,0,0,0,1,4136,4,0,Describe a book that you have read many times You should say: What the book is What is in this book How often you read this book Why you read it And explain what effect the book has on you Describe a famous person you are interested in You should say: Who he/she is How you knew about him/her What he/she was like before he/she became famous And explain why you are interested in him/her
139,1420,汽车旅行/获得错误信息/迷路【疑似淘汰】,20,事件,0,0,0,1,4135,4,0,Describe a car journey you had You should say: Where you went What you did Who you had the car journey with And explain how you felt about the journey Describe an occasion when you got incorrect information You should say: When you got it How you got it How you found it was incorrect And how you felt about it Describe an occasion when you got lost You should say: Where you were What happened How you felt And explain how you found your way
140,1354,有趣的老人/好消息,20,事件,0,0,0,1,3870,4,0,有趣的老人 Describe an interesting old person you met You should say: Who this person is When/where you met this person What you did with this person And explain why you think this person is interesting 好消息 Describe a piece of good news that you heard about someone you are know well You should say: What it was When you heard it How you knew it And explain how you felt about it
141,1353,第一天上学/迟到,20,事件,2,0,0,1,3869,4,1,第一天上学 Describe the first day you went to school that you remember You should say: How you went there What happened that day Where the school was And how you felt on that day 迟到 Describe a time when you missed or were late for a meeting You should say: When it happened What happened Why you missed/were late for it And explain how you felt about this experience
142,1352,历史时期/不喜欢的广告/投诉,20,事件,0,0,0,1,3868,4,0,历史时期 Describe a historical period you would like to know more You should say: When it happened What you are interested in What you have known And why you would like to know more .不喜欢的广告 Describe an advertisement you don't like You should say: Where and when you first saw it What type of advertisement it is What product or service it advertises And explain why you don't like it 投诉 Describe a time when you made a complaint and were satisfied with the result You should say: When it happened Who you complained to What you complained about And explain why you were satisfied with the result
143,1351,想学的技能/想要一起学习工作的人/喜欢的日常事务,20,事件,0,0,0,1,3867,4,0,想学的技能 Describe something you would like to learn in the future You should say: What it is How you would like to learn it Where you would like to learn it Why you would like to learn it And explain whether it's difficult to learn it 17.想要一起学习/工作的人 Describe a person you have met who you want to work/study with You should say: Who this person is How you met this person How long you have known him/her And explain why you want to work/study with him/her 18.喜欢的日常事务 Describe a daily routine that you enjoy You should say: What it is Where and when you do it Who you do it with And explain why you enjoy it
144,1350,收到想要的礼物/童年喜欢的活动/让你骄傲的事,20,事件,0,0,0,1,3866,4,0,收到想要物品 Describe a gift you got You should say: What it was When you received it Who gave it to you And explain why you wanted it so much 童年喜欢的活动 Describe a activity you enjoyed in your free time when you were young You should say: What it was Where you did it Who you did it with And explain why you enjoyed it 让你骄傲的事 Describe something you did that made you feel proud You should say: What it was How you did it What difficult you had How you dealt with the difficulty And explain why you felt proud of it
145,1349,聚会上遇到的人/不寻常的一餐/爱豆的电影角色,20,事件,0,0,0,1,3865,4,0,聚会上遇到的人 Describe a person you met at a party who you enjoyed talking with You should say: What party it was Who the person is What you talked about And explain why you enjoy it 不寻常的一餐 Describe an unusual meal you had You should say: When you had it Where you had it Whom you had it with And explain why it was unusual 爱豆的电影角色 Describe a film character played by an actor or actress whom you admire You should say: Who this actor/actress is When you saw the film What the character was like in this film And explain why you admire this actor/actress
146,1348,常用网站/科技产品/教他人做事,20,事件,0,0,0,1,3864,4,0,常用网站 Describe a website you often visit You should say: How you found it What it is about How often you visit it And explain why you often visit it 科技产品 Describe a piece of technology that you feel difficult to use You should say: When you got it What you got it for How often you use it And explain how you feel about it 教他人做事 Describe a time when you taught a friend/relative something You should say: Who you taught What/how you taught What the result was And explain how you felt about the experience
147,1347,居住地发展/空气糟糕之地/放松的地方,20,事件,0,0,0,1,3863,4,0,"居住地发展 Describe a new development in the area where you live (e.g.shopping mall, park...) You should say: What the development is When/where you noticed it How long it took to complete it And explain how you feel about it 空气糟糕之地 Describe a place you visited where the air was polluted You should say: Where the place is When you visited there Why the air was not good And explain how you felt about the place 放松的地方 Describe your favorite place in your house where you can relax You should say: Where it is What it is like What you enjoy doing there And explain why you feel relaxed at this place"
148,1346,他城的短暂停留/嘈杂地/和别人一起做的事,20,事件,0,0,0,1,3862,4,0,他城的短暂停留 Describe another city you would like to stay for a short time You should say: Where the city is Why you want to go there Whom you will go there with What you will do there And explain why you will stay there just for a short time 嘈杂地 Describe a noisy place you have been to You should say: What it is When you went there What you did there And explain why you feel it's a noisy place 和别人一起做的事 Describe something that you did with someone/a group of people You should say: What it was Who you did it with How long it took you to do this And explain why you did it together
149,1292,激励你做有趣事情的人/受到表扬,20,事件,0,0,0,1,3718,4,0,Describe a person who inspired you to do something interesting You should say: Who he/she is How you know him/her What interesting thing you did And explain how he/she inspired you Describe a time you received positive feedback You should say: What you did Who gave you the feedback Why he/she gave you the positive feedback And explain how you felt about it
150,1290,让你自豪的照片/侍花弄果之人,20,事件,0,0,0,1,3711,4,1,让你自豪的照片/侍花弄果之人
151,1289,失约/争论/和朋友的争执/不喜欢到喜欢的朋友,20,事件,1,0,0,1,3710,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
152,1288,印象深刻的英语课/信息搜索,20,事件,0,0,0,1,3709,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
153,1287,糟糕购物/决意等待,20,事件,1,0,0,1,3708,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
154,1286,喜欢看的电影/有趣小说或故事/搞笑电影,19,事物,1,0,0,1,3707,4,1,喜欢看的电影/有趣小说或故事/搞笑电影 Describe a story or novel you have read that you found interesting Describe a movie you watched recently and would like to watch again Describe a film that made you laugh
155,1285,分享/喜欢的节目,19,事物,0,0,0,1,3706,4,0,Describe something you had to share with others You should say: What it was Who you shared it with Why you had to share it with others And explain how you felt about it Describe a program you like to watch You should say: What it is What it is about Who you watch it with And explain why you like to watch it
