topic_index,topic_id,topic_title,tag_id,tag_name,level,is_new,topic_is_show,question_index,question_id,part,question_is_show,content
51,1084,Taking photos,20,事件,3,0,1,4,5402,1,1,What is your favourite family photo?
51,1084,Taking photos,20,事件,3,0,1,5,3174,1,1,Do you like taking selfies?
51,1084,Taking photos,20,事件,3,0,1,6,3176,1,1,What is your favorite family photo?
51,1084,Taking photos,20,事件,3,0,1,7,3175,1,1,Do you want to improve your picture taking skills?
52,319,Shoes,19,事物,2,0,1,1,1200,1,0,Will you spend a lot of money on shoes?
52,319,Shoes,19,事物,2,0,1,2,1199,1,1,Do you like buying shoes? How often?
52,319,Shoes,19,事物,2,0,1,3,1198,1,0,"Which do you prefer, fashionable shoes or comfortable shoes?"
52,319,Shoes,19,事物,2,0,1,4,1197,1,1,"Which do you prefer, expensive shoes or comfortable shoes?"
52,319,Shoes,19,事物,2,0,1,5,1196,1,1,How much money do you usually spend on shoes?
52,319,Shoes,19,事物,2,0,1,6,1195,1,0,Do you spend a lot of money on shoes?
52,319,Shoes,19,事物,2,0,1,7,1194,1,0,How often do you buy shoes?
52,319,Shoes,19,事物,2,0,1,8,1193,1,1,Have you ever bought shoes online?
52,319,Shoes,19,事物,2,0,1,9,1192,1,0,Do you know anyone who likes to buy a lot of shoes?
52,319,Shoes,19,事物,2,0,1,10,1191,1,0,What are your favorite type of shoes?
53,242,Plants,19,事物,3,0,1,1,949,1,1,Do you know anything about growing plants?
53,242,Plants,19,事物,3,0,1,2,948,1,1,Do Chinese people send plants as gifts?
53,242,Plants,19,事物,3,0,1,3,947,1,1,Did you grow any plants when you were young?
53,242,Plants,19,事物,3,0,1,4,946,1,1,Do you keep plants at home?
54,245,Spare time,20,事件,1,0,1,1,5654,1,1,Would you like to have more free time in the future?
54,245,Spare time,20,事件,1,0,1,2,5653,1,1,"Which day do you have more free time on, Saturday or Sunday?"
54,245,Spare time,20,事件,1,0,1,3,5652,1,1,Do you often have free time?
54,245,Spare time,20,事件,1,0,1,4,962,1,1,What do you and your family like to do in spare time?
54,245,Spare time,20,事件,1,0,1,5,961,1,1,Do you think you will spend more time with your family?
54,245,Spare time,20,事件,1,0,1,6,960,1,1,Do you like to spend time with your family?
54,245,Spare time,20,事件,1,0,1,7,959,1,1,What do you usually do when you are free?
55,514,Borrowing/lending,20,事件,2,0,1,1,5907,1,1,Do you mind if others borrow money from you?
55,514,Borrowing/lending,20,事件,2,0,1,2,1646,1,1,Have you ever borrowed books from others?
55,514,Borrowing/lending,20,事件,2,0,1,3,1645,1,1,Have you ever borrowed money from others?
55,514,Borrowing/lending,20,事件,2,0,1,4,1644,1,1,Do you like to lend things to others?
55,514,Borrowing/lending,20,事件,2,0,1,5,1643,1,1,How do you feel when people don’t return things they borrowed from you?
56,435,Sharing,20,事件,3,0,1,1,5870,1,1,What kinds of news do you share with our friends?
56,435,Sharing,20,事件,3,0,1,2,5869,1,1,Who is the first person you like to share good news with?
56,435,Sharing,20,事件,3,0,1,3,1453,1,1,Did your parents teach you to share when you were a child?
56,435,Sharing,20,事件,3,0,1,4,1452,1,1,What kind of things do you like to share with others?
56,435,Sharing,20,事件,3,0,1,5,1451,1,1,What kind of things are not suitable for sharing?
56,435,Sharing,20,事件,3,0,1,6,1450,1,1,Do you have anything to share with others recently?
57,878,Museum,0,,0,0,1,1,2667,1,1,When was the last time you visited a museum?
57,878,Museum,0,,0,0,1,2,2666,1,1,Do you often visit museums?
57,878,Museum,0,,0,0,1,3,2665,1,1,Do you think museums are important?
57,878,Museum,0,,0,0,1,4,2664,1,0,Do you think there should be more museums in your hometown?
57,878,Museum,0,,0,0,1,5,2663,1,1,Are there any museums in your hometown?
57,878,Museum,0,,0,0,1,6,2662,1,0,How often do you visit museums?（or Do you often visit a museum）
57,878,Museum,0,,0,0,1,7,2661,1,0,Do you like visiting museums? Why?
58,668,Scenery,20,事件,3,0,1,1,5944,1,1,What are the most beautiful sights you have seen while travelling?
58,668,Scenery,20,事件,3,0,1,2,5943,1,1,Do you like to take scenery pictures?
58,668,Scenery,20,事件,3,0,1,3,5942,1,1,Do you prefer the mountains or the sea?
58,668,Scenery,20,事件,3,0,1,4,5941,1,1,Do you look out the window at the scenery when travelling by bus or car?
58,668,Scenery,20,事件,3,0,1,5,2039,1,0,Is there good scenery in cities?
58,668,Scenery,20,事件,3,0,1,6,2038,1,0,Do you like to take pictures of good scenery with your smart phone? Why?
58,668,Scenery,20,事件,3,0,1,7,2037,1,0,Is there good scenery in your hometown?
58,668,Scenery,20,事件,3,0,1,8,2036,1,0,"When you travel, do you like to live in hotels with scenic views?"
59,1277,Morning time,19,事物,2,0,1,1,3693,1,1,Do you like getting up early in the morning?
59,1277,Morning time,19,事物,2,0,1,2,3692,1,1,What do you usually do in the morning?
59,1277,Morning time,19,事物,2,0,1,3,3691,1,1,What did you do in the morning when you were little? Why?
59,1277,Morning time,19,事物,2,0,1,4,3690,1,1,Are there any differences between what you do in the morning now and what you did in the past?
59,1277,Morning time,19,事物,2,0,1,5,3689,1,1,Do you spend your mornings doing the same things on both weekends and weekdays? Why or why not?
60,1319,Happy things,20,事件,3,0,1,1,3776,1,1,Do you think people are happy when buying new things?
60,1319,Happy things,20,事件,3,0,1,2,3775,1,1,Do you feel happy when buying new things?
60,1319,Happy things,20,事件,3,0,1,3,3774,1,1,When do you feel happy at work? Why?
60,1319,Happy things,20,事件,3,0,1,4,3773,1,1,Is there anything that has made you feel happy lately?
60,1319,Happy things,20,事件,3,0,1,5,3772,1,1,What do you think will make you feel happy in the future?
60,1319,Happy things,20,事件,3,0,1,6,3771,1,1,What made you happy when you were little?
